annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
43727.88,14917.43,36,526,yes,0
49510.36,24046.08,84,603,yes,1
55872.48,30775.34,84,430,yes,1
29052.91,16853.14,84,591,yes,1
46403.6,15264.51,60,371,no,1
43843.83,10908.0,48,312,no,0
53230.08,24251.44,36,675,no,0
25354.34,14644.05,72,306,yes,1
109638.47,64721.23,24,782,yes,0
44062.29,26180.8,24,633,no,0
98990.14,49683.24,24,718,no,1
50648.07,20503.05,24,626,yes,0
67744.86,32424.1,60,646,no,1
98751.68,56919.42,60,739,yes,1
46359.63,26175.48,48,411,yes,1
99405.56,71917.46,36,811,yes,0
37333.32,8410.03,84,508,yes,0
95082.32,58433.34,72,766,no,0
109206.81,68810.08,60,795,yes,0
107981.99,60595.35,24,562,no,1
52049.98,35584.36,60,748,no,0
91653.06,43320.41,48,699,yes,0
116525.13,72049.27,84,710,yes,1
87932.47,72304.13,48,704,no,0
97087.42,77046.79,24,711,yes,1
96170.31,65711.46,60,835,yes,0
58935.72,63045.3,36,685,yes,1
43672.47,19030.06,48,557,yes,0
106746.35,51429.29,72,536,yes,1
93124.26,85389.41,48,730,no,0
61942.94,27709.43,36,541,no,1
91211.38,69773.88,24,732,no,1
88583.98,46323.11,48,573,no,1
26939.75,9184.66,36,425,yes,1
83314.41,77976.08,48,737,yes,0
84279.48,47712.24,24,825,yes,0
32687.5,10309.61,24,481,yes,0
91880.2,56530.72,36,826,yes,0
47278.79,20524.05,84,622,no,1
90497.91,89509.87,72,841,yes,1
110194.69,42834.64,24,619,yes,0
67002.98,45068.36,84,647,yes,0
81773.73,59962.65,24,801,yes,0
25128.2,14663.3,48,380,yes,0
77596.3,42828.13,60,672,yes,0
47351.46,16885.58,24,344,yes,1
84287.41,52433.75,72,784,yes,0
40557.08,8744.83,24,330,yes,1
27288.95,7815.38,36,483,yes,0
112135.47,70482.93,48,629,no,0
97155.73,29190.07,48,512,yes,1
37664.9,22047.56,24,537,no,0
79309.33,28404.81,84,672,yes,1
47604.75,19154.08,24,363,yes,1
64785.19,30942.06,60,726,yes,0
60991.86,65774.83,36,732,yes,0
80612.79,45480.0,24,805,yes,0
88475.88,62772.9,36,702,yes,0
113113.42,35753.83,36,581,yes,0
115061.03,74987.37,24,728,yes,0
119928.79,44060.44,84,576,no,0
44621.34,26746.64,36,453,no,0
73470.31,44903.56,36,670,no,1
87019.8,51098.92,48,503,yes,1
28404.08,7613.01,36,333,yes,0
43166.13,16684.12,24,424,no,0
96361.31,85161.57,48,800,yes,1
28484.47,6283.91,48,474,no,1
69729.19,53481.65,48,738,yes,0
74239.5,42217.2,72,614,yes,1
97405.65,89936.61,48,830,yes,1
45915.08,9883.2,84,423,yes,1
57258.83,17075.92,60,644,no,0
94774.13,53648.75,36,607,yes,0
106521.2,70058.71,60,711,yes,1
84741.85,32426.79,24,656,no,0
113020.08,29845.38,60,619,yes,0
70815.19,27783.68,48,566,yes,1
83398.85,63675.42,24,693,yes,0
97219.23,73235.98,24,696,no,0
59011.0,30609.49,48,672,no,1
42862.85,23979.03,24,328,yes,1
64370.05,38923.89,24,659,no,0
58924.74,11922.74,36,466,no,1
57934.17,30252.78,24,717,yes,1
91847.28,52100.4,60,789,yes,0
62133.61,25202.24,24,699,yes,1
108796.81,53556.98,60,748,no,0
41474.81,11216.83,36,347,yes,1
104869.74,52632.8,36,643,no,1
74729.67,20623.24,36,631,yes,0
104688.09,67526.08,60,733,yes,0
111765.57,57499.03,36,591,no,0
101577.37,68538.19,48,761,yes,0
49127.25,22379.55,48,492,yes,1
69568.75,46861.17,48,739,yes,0
86852.76,88535.1,60,799,yes,1
27442.92,7604.52,36,602,yes,0
102143.44,57630.85,36,586,yes,0
107256.72,49730.82,24,521,yes,0
104763.73,41955.81,36,565,no,1
46009.32,17334.83,36,550,no,0
58208.07,22622.67,36,677,yes,0
57317.66,30937.73,36,416,no,0
107238.86,72106.23,60,745,yes,0
87185.67,49639.94,60,740,no,0
101197.29,75933.53,48,805,yes,0
103149.69,83325.11,60,769,yes,0
94137.01,26412.59,36,552,no,0
75776.53,53411.98,60,644,yes,0
97542.63,60336.15,24,802,yes,1
72447.32,23556.1,60,617,yes,1
49064.7,14777.79,60,338,no,1
84281.79,34681.98,36,574,yes,1
98252.97,56042.1,36,834,no,0
99492.16,71926.3,60,842,no,0
103163.82,70800.4,24,832,no,0
40908.38,13931.84,24,330,yes,0
73892.67,32830.36,60,627,no,0
98144.24,83991.59,60,682,yes,0
103048.44,87733.6,24,817,yes,1
118747.71,62580.06,60,668,no,1
88594.05,74829.54,60,772,no,1
35865.57,16947.81,36,415,no,0
91940.38,80997.76,24,659,no,1
73287.71,41816.04,24,457,yes,1
100057.37,54724.52,24,697,yes,0
75031.89,34153.33,36,406,yes,1
56878.72,36271.36,36,448,no,0
52198.59,51577.51,24,662,yes,0
87944.58,62662.41,72,706,no,1
99929.97,34463.31,36,500,no,0
94851.81,57822.61,48,804,yes,0
34635.5,10280.6,24,582,yes,0
115971.06,41352.07,24,605,no,1
118479.14,69370.12,36,663,yes,0
61496.16,61156.21,36,749,yes,1
52647.59,19490.46,48,661,yes,0
100576.16,39310.49,48,654,yes,1
114809.47,33790.45,24,500,no,0
82154.57,55546.07,48,622,yes,0
28050.07,20003.43,24,600,no,1
57971.93,42236.55,24,691,yes,1
113516.54,81208.01,24,817,yes,1
88220.93,44061.69,72,697,yes,1
84233.73,77090.25,36,761,yes,1
82402.79,52997.04,60,768,no,0
110550.14,62928.32,48,740,yes,0
56733.38,31269.09,48,509,no,0
65981.01,67753.75,72,733,yes,0
92046.26,84969.74,24,688,no,0
90469.7,29926.44,24,647,yes,0
114097.64,62503.18,84,628,no,0
117011.92,82867.51,36,812,yes,0
43823.25,23209.31,48,474,yes,1
34233.46,21018.04,72,481,no,0
80089.05,40577.87,36,508,yes,1
90730.65,60640.88,36,815,yes,1
60781.59,21548.35,36,492,no,1
87539.35,28135.68,36,557,no,1
29850.51,14668.36,36,318,no,1
96947.48,77126.73,24,687,no,0
89416.66,31575.42,36,609,no,0
76370.37,42100.22,36,670,yes,0
98984.48,63916.14,48,814,no,1
118599.78,61580.14,36,702,no,0
94142.35,48839.03,24,567,no,0
118394.65,70659.63,36,818,yes,1
47880.57,23397.25,72,340,no,1
107246.97,60842.65,60,659,yes,0
53796.46,51338.97,84,702,no,1
109928.4,57613.05,24,591,yes,0
93161.64,63594.59,24,687,no,0
51434.29,49309.19,36,652,yes,0
35115.13,21459.11,24,331,no,1
103528.22,39251.8,36,680,yes,1
44812.67,22899.07,24,387,yes,0
60986.47,43969.93,36,637,no,0
50611.26,18338.32,24,500,yes,0
32618.37,19491.8,72,386,no,1
86914.29,73808.49,36,766,yes,1
91059.84,38983.05,24,536,no,1
117856.23,88732.95,48,652,yes,0
63757.57,32561.89,72,418,yes,0
41334.53,13677.23,72,341,no,1
118443.24,82731.37,36,622,yes,0
84268.28,81730.79,48,698,yes,0
68467.4,19658.89,48,494,no,0
66495.57,75336.09,24,680,yes,1
109209.8,77824.63,36,718,no,0
34384.21,7823.14,24,371,no,1
38783.06,9691.28,84,427,no,1
111007.06,54636.65,48,741,no,0
119860.43,57285.54,48,657,yes,0
106181.94,63712.86,36,558,no,0
65450.38,21345.09,36,575,yes,0
52951.83,30175.7,36,545,no,0
36800.04,27564.79,24,608,no,1
97406.26,46673.42,36,716,yes,0
71053.38,23000.47,36,570,yes,0
107699.52,47799.72,60,669,yes,0
87053.79,64991.34,24,648,yes,1
27789.54,11902.27,36,319,yes,1
36226.78,8882.02,84,555,yes,1
62015.3,32168.49,24,606,yes,0
91070.3,75604.87,48,827,yes,0
91252.65,55964.6,24,833,yes,0
96144.26,57720.8,24,628,no,0
99895.64,42773.65,60,698,yes,0
46336.4,34088.19,24,612,yes,1
67422.88,37481.38,24,614,yes,1
88773.29,82292.03,60,782,yes,0
53241.57,26027.54,36,746,no,0
115752.29,80837.46,36,819,yes,0
63397.28,39547.36,36,613,yes,0
84582.06,85256.2,36,785,no,0
117899.03,89644.86,48,720,no,0
36983.08,20836.27,60,301,no,1
79155.9,51252.12,24,621,yes,1
56243.67,34622.7,60,659,no,0
59835.61,61938.65,48,692,yes,1
50118.15,28506.94,60,618,yes,1
106850.99,54150.48,60,696,no,0
74347.27,73194.31,36,733,yes,0
97037.0,51869.72,24,743,yes,1
102627.54,62246.27,36,783,yes,0
66760.99,87001.29,48,704,no,0
105495.5,83294.84,24,805,yes,1
66526.87,42221.18,24,672,yes,1
109405.19,25956.91,24,542,yes,0
108073.93,51424.93,48,576,yes,0
43798.65,18032.62,48,331,no,1
98979.27,68506.56,48,623,yes,0
73030.85,35944.59,48,627,yes,0
82846.26,27270.1,60,529,yes,1
95599.39,39246.0,36,663,yes,0
84688.56,54400.4,24,754,yes,0
76933.44,31135.93,36,470,yes,0
96335.12,70193.88,36,634,yes,1
66118.3,79422.67,24,726,yes,0
82126.13,23324.45,24,557,yes,0
100729.39,64883.63,48,762,no,0
98308.29,49907.65,60,731,yes,1
115091.45,71124.27,48,800,no,0
61047.06,58995.77,84,672,yes,1
101531.23,64328.09,24,807,yes,0
44314.36,34238.15,60,626,yes,0
99972.21,42887.56,36,674,yes,0
107169.75,67247.86,48,803,yes,1
93235.45,77565.73,24,823,no,0
51349.2,31536.84,24,680,yes,1
70350.9,16611.61,36,546,no,1
87490.98,52925.58,48,671,yes,0
100186.19,55090.24,36,695,no,1
101230.7,80793.62,24,774,no,0
28338.42,19077.6,36,612,yes,0
109122.02,67804.89,36,672,yes,0
70696.1,40390.6,24,636,yes,0
108019.19,51160.22,48,745,no,1
89721.53,31472.15,36,549,yes,1
42731.91,14107.11,24,614,yes,0
49172.97,14474.07,60,627,yes,1
82232.5,48481.12,24,643,yes,0
103313.2,65589.36,24,841,yes,0
89414.88,55674.13,36,673,yes,0
115973.27,68027.19,60,727,yes,0
83585.47,69729.37,36,743,yes,1
111176.33,32133.9,24,592,no,0
117713.58,58505.71,72,702,no,0
110546.99,75979.06,60,838,yes,0
90498.02,55311.58,24,682,yes,1
109079.49,85029.75,60,796,yes,0
29751.02,13095.35,84,342,no,1
25338.21,10357.32,60,537,no,1
91124.65,37565.53,36,552,no,0
85515.13,86596.28,60,717,yes,0
113426.58,82665.75,60,748,yes,0
109709.41,66205.66,36,519,yes,1
60042.89,18727.39,36,428,yes,0
80332.27,56865.87,24,733,yes,0
96202.72,58196.3,72,813,yes,1
45581.33,21144.22,24,487,no,1
38931.72,19303.79,24,495,no,1
32374.11,9185.71,36,541,yes,1
84782.02,67750.5,24,600,yes,1
71073.04,42840.14,36,731,yes,0
36394.58,14556.41,84,393,yes,1
81302.35,55702.91,24,610,yes,1
78205.83,41614.68,24,576,yes,1
68021.71,46615.39,24,620,yes,0
59705.54,20192.44,36,498,yes,1
112749.36,71614.02,24,776,yes,0
81497.97,27780.24,36,538,yes,0
83237.33,58071.03,60,830,yes,1
93010.77,86302.62,36,741,no,0
102022.91,50450.96,36,713,yes,0
119979.25,84375.06,60,685,yes,0
111568.38,87887.93,36,801,yes,0
28615.07,18028.3,24,379,yes,0
35053.78,11552.29,84,534,yes,1
91423.77,56077.87,60,620,yes,1
50412.62,16882.12,48,639,yes,0
106982.37,61026.32,36,622,no,0
39132.04,16039.21,48,439,no,1
115990.61,66343.32,36,644,yes,1
26953.13,8853.51,36,599,no,1
71469.33,30126.32,36,644,no,1
62678.83,19643.66,36,497,yes,1
27989.17,17199.38,48,301,yes,1
84105.08,64649.0,48,661,yes,0
84183.47,39528.47,48,629,yes,0
73834.62,41882.17,24,573,no,0
98825.8,85849.93,48,706,no,0
84444.91,78455.53,60,794,yes,0
52881.85,35456.0,72,737,yes,0
87167.01,26133.02,60,550,no,1
61179.76,20002.36,60,574,yes,1
83382.45,31251.92,72,504,yes,1
37626.55,13592.85,24,470,yes,0
114033.73,63172.39,48,714,yes,1
100853.19,81147.73,24,786,no,0
109234.63,64799.77,24,558,yes,1
88972.11,42718.18,36,525,yes,1
65805.46,29807.1,36,446,no,0
77691.51,37503.02,24,496,yes,1
73039.93,59893.07,60,733,no,0
111664.81,66801.67,60,738,no,0
39188.49,17339.03,24,334,no,1
114021.8,59856.1,24,673,no,0
98866.23,83607.39,48,613,yes,0
71111.7,43707.32,36,427,yes,1
49954.6,19267.8,36,359,no,0
90942.11,60209.79,24,693,yes,1
114587.67,66031.74,60,647,yes,0
119631.69,89477.57,36,823,yes,0
56404.83,23311.08,36,679,no,1
119600.14,62954.52,48,703,yes,0
57034.09,29072.77,24,569,yes,0
52373.14,52337.35,60,723,yes,0
73523.06,34165.72,60,638,no,0
64072.53,34788.04,48,615,yes,0
88456.86,40609.0,24,572,no,0
95149.75,77332.56,24,619,yes,1
89449.97,30672.54,24,582,yes,0
107657.16,76796.62,84,717,yes,1
25363.49,14064.08,72,395,yes,1
100929.2,76549.1,72,758,yes,0
108180.23,71136.21,60,744,yes,0
86655.36,62247.11,48,687,yes,0
72370.08,28972.66,72,599,no,1
46270.96,16814.42,72,317,no,1
81761.19,73226.42,48,685,no,0
100498.53,54995.49,36,693,no,0
105921.45,63124.71,60,847,yes,1
73096.34,37434.86,60,585,yes,0
102629.91,56760.09,36,828,yes,0
26441.88,14928.87,24,608,no,1
103522.39,24374.28,60,547,yes,1
77035.45,34362.54,72,405,yes,1
77142.08,57892.18,48,661,yes,1
98519.56,80751.07,84,752,yes,1
25309.72,10857.2,72,547,no,1
93469.23,88234.78,84,798,yes,1
40632.46,22757.32,36,374,no,1
54652.64,37880.3,48,653,yes,1
100102.17,53614.64,60,675,no,0
101329.77,79474.51,60,666,yes,1
66569.38,32694.84,60,737,yes,0
91075.37,58183.63,36,779,yes,0
69869.68,25210.14,24,570,yes,1
111438.14,50421.57,72,700,yes,1
42220.71,11721.18,72,390,no,1
42806.7,16870.48,36,365,no,1
28324.71,17063.19,36,357,no,1
29577.66,16623.39,24,302,no,0
111166.52,82413.97,48,767,yes,0
51247.99,26616.73,36,656,no,1
37699.5,12303.12,48,503,yes,1
84454.67,29852.26,60,602,yes,1
84805.18,34974.36,24,545,no,0
96244.6,89817.79,60,762,yes,0
116857.47,56627.78,84,631,no,1
45679.12,43162.59,36,650,yes,0
41443.51,21780.25,72,489,no,0
64812.55,87681.14,24,724,yes,0
93878.11,26150.81,24,503,no,1
31140.62,8976.91,60,488,no,1
104829.08,89649.45,60,783,yes,0
67041.04,40568.07,36,616,yes,0
64102.18,27010.49,48,626,no,1
33247.89,9431.97,48,551,yes,1
32481.09,10577.77,72,439,yes,0
39482.76,16150.48,36,474,yes,1
113813.1,79891.47,36,753,yes,1
51795.59,24942.44,24,510,no,0
99633.69,57765.69,72,734,no,1
40447.05,19680.74,36,323,yes,1
27350.92,15656.83,48,372,no,0
71302.98,36188.45,24,449,no,0
48744.98,13273.18,48,408,yes,1
36315.62,27778.45,60,647,yes,1
106534.91,83922.99,36,732,yes,0
63615.55,49010.08,36,722,yes,0
109066.04,57917.23,36,507,no,1
82746.38,47491.14,24,749,yes,0
117985.75,51273.34,36,643,yes,0
28790.82,9188.97,24,570,yes,1
90426.21,67654.47,84,735,no,1
116372.85,85857.27,48,735,yes,1
29206.66,13913.09,24,493,no,1
100401.55,58129.18,48,811,yes,0
59737.53,59697.74,36,691,yes,0
74756.48,78575.74,48,663,yes,0
107547.28,67755.06,24,666,yes,0
88346.45,74025.08,48,742,yes,1
118321.98,78090.07,36,847,yes,0
46560.7,15842.09,36,585,yes,1
56387.81,49714.0,72,732,no,1
116060.7,63388.96,24,660,yes,1
40601.08,17703.8,48,434,no,1
74523.2,31744.0,60,650,no,0
106239.01,89405.27,72,760,yes,1
107044.65,84729.43,24,708,yes,0
87079.93,36757.84,36,659,no,0
26175.58,7920.5,36,321,no,1
53266.14,21286.97,36,510,no,0
107339.82,69285.17,36,704,yes,1
77876.58,59103.6,48,705,yes,0
112105.02,72916.78,48,845,no,0
76961.63,32389.78,24,497,no,0
47351.46,16885.58,24,344,yes,0
60524.01,34672.48,60,534,no,0
84468.43,48501.25,36,546,no,0
89775.81,73473.07,36,683,yes,0
88006.85,23365.94,36,518,no,1
60401.54,28608.48,72,678,yes,1
77637.51,18696.79,72,541,no,1
109380.96,74869.34,48,662,no,0
62281.72,27163.53,60,645,yes,1
101112.64,64379.23,24,761,yes,0
102887.06,66307.62,84,788,yes,1
73047.84,36927.43,36,421,yes,1
28037.96,14705.38,36,601,yes,0
28317.16,16343.86,24,310,yes,1
85636.39,88765.0,24,725,yes,1
56804.03,28200.03,24,531,yes,1
107554.29,60770.06,36,762,yes,0
112206.98,46377.34,24,511,yes,1
72993.86,45826.82,60,696,yes,0
87411.73,82395.69,60,744,yes,1
85409.96,36398.66,36,646,yes,0
90707.82,58324.49,60,798,yes,0
91265.84,23497.82,60,544,no,0
61103.46,28007.64,24,418,yes,1
117568.96,73487.04,48,723,no,0
90055.97,69645.49,24,628,yes,0
110656.22,67034.88,84,845,yes,1
64596.13,56310.52,36,703,yes,1
99516.77,51417.1,24,711,yes,1
83276.17,56215.48,48,654,yes,0
49911.7,17538.58,60,518,yes,1
67721.56,19349.26,48,503,yes,1
101101.63,70442.07,24,848,yes,0
37294.78,16232.16,36,514,yes,1
54031.74,28652.89,48,633,no,1
89342.05,54032.22,60,711,yes,0
53131.69,29755.16,48,656,yes,0
61614.11,24968.72,24,456,no,0
56036.35,74393.41,24,728,yes,1
112397.25,47961.59,72,620,yes,1
110063.53,76991.31,36,689,no,1
66867.48,65189.09,36,712,no,0
107725.31,78140.66,60,764,no,1
107812.07,73824.23,84,706,yes,1
97459.64,43411.98,48,614,yes,0
65350.03,50318.75,84,682,no,0
40764.11,22259.79,48,445,no,1
73826.01,17291.33,36,552,yes,0
66353.29,31155.98,36,568,no,0
55864.18,47711.74,24,724,yes,0
65706.91,49881.14,24,642,yes,0
56380.22,53468.94,72,683,no,0
36813.53,16647.19,48,406,no,1
60621.83,44169.72,24,696,yes,1
104171.11,71282.12,48,642,yes,0
111536.59,64929.56,60,629,no,1
59323.34,40340.59,24,686,yes,1
113016.98,62698.35,36,644,yes,0
86146.52,47233.52,24,655,yes,1
47736.73,11152.41,24,377,yes,1
50077.39,31543.66,36,635,yes,1
60211.72,29694.29,48,546,no,1
25521.63,15163.1,36,600,no,1
40436.1,27427.72,24,619,no,0
119824.43,52604.69,48,653,no,1
39503.51,21852.06,48,500,no,0
73213.21,74901.71,24,720,no,0
56507.79,38955.3,48,645,yes,0
66272.76,58064.16,48,730,yes,1
52280.18,42226.12,48,698,no,0
49782.9,29078.85,36,397,yes,0
118940.06,29673.17,36,567,no,1
115940.88,62799.18,72,744,no,1
100427.72,49143.0,24,657,yes,0
85066.86,69938.26,60,841,yes,0
37533.54,8310.69,84,499,yes,1
89000.48,77635.28,60,843,yes,0
89454.64,88910.7,60,763,no,0
107221.22,60820.45,60,757,yes,0
106223.78,57857.99,24,847,yes,0
113856.55,85221.37,36,711,yes,0
119852.82,84464.11,24,754,yes,1
88877.11,73480.45,36,767,yes,0
25493.17,20283.35,72,628,no,0
35494.0,14081.73,24,486,yes,1
26491.98,7125.48,36,545,no,1
109389.33,65438.38,36,826,yes,0
45350.98,18538.49,72,510,yes,1
115246.12,89339.08,48,699,no,0
85369.7,37978.53,60,692,yes,1
60189.33,34559.65,24,401,no,1
79694.04,83981.57,36,668,yes,1
26090.83,15932.23,24,536,no,0
62983.77,13599.37,24,585,no,1
114238.7,55218.1,36,701,yes,0
116735.81,81391.44,24,812,yes,1
61021.24,35590.24,36,522,yes,1
111548.99,48569.79,72,500,no,1
87657.46,52486.13,60,833,no,0
71752.71,50892.45,36,675,no,1
108906.27,59823.85,24,634,no,0
69515.7,28140.5,24,491,yes,0
90719.71,65561.47,60,833,yes,0
32391.05,8042.47,24,300,no,1
60562.41,64601.84,72,744,yes,1
50385.32,33666.59,24,729,yes,0
89745.35,51871.26,24,681,yes,0
106269.26,85356.95,24,838,yes,0
66485.63,34574.67,36,466,yes,0
85976.14,48575.15,72,715,no,0
39669.23,11157.09,84,589,yes,1
74534.07,40977.45,48,721,no,0
76853.24,41910.55,24,488,yes,1
87363.67,81128.34,36,833,yes,0
69566.2,63466.16,60,711,yes,0
117781.31,65700.81,24,778,yes,0
101283.02,37672.36,24,692,no,0
76578.63,85262.12,60,719,yes,0
60005.55,60407.6,60,668,yes,0
40588.78,24416.97,48,636,yes,0
37062.44,9545.83,48,396,yes,0
66771.23,24093.94,24,566,no,1
94849.71,62325.71,48,789,yes,1
95102.66,30683.16,60,616,no,1
74858.36,33582.75,24,445,yes,0
81057.42,48608.86,24,715,yes,0
113105.92,75904.38,36,835,no,1
28606.3,12121.83,36,580,yes,0
90104.55,79839.11,60,821,yes,0
87262.61,25889.74,48,619,no,0
78579.05,19809.18,72,428,yes,1
87909.67,43343.43,72,720,yes,0
80002.12,84430.62,48,768,yes,0
80395.51,67421.55,24,611,yes,1
81122.87,86288.8,84,681,no,1
101936.68,45666.05,48,508,no,1
100588.63,71057.32,24,748,no,0
72715.94,57663.11,36,731,no,0
89152.04,76136.89,48,709,yes,0
100820.71,75842.75,60,753,yes,0
63234.93,47262.68,24,615,yes,0
65649.83,33732.73,36,736,yes,1
94401.02,41572.68,72,661,no,1
119837.59,85066.21,72,696,yes,0
91889.31,59117.35,48,785,no,0
109887.24,80539.33,24,707,no,0
77095.2,17787.32,24,419,yes,1
103011.45,79802.01,48,606,yes,1
69553.59,37203.64,36,603,yes,1
91690.21,19207.75,24,576,yes,1
35766.02,9308.74,36,524,no,0
73205.07,23308.9,24,448,yes,0
65850.87,35161.81,72,531,yes,1
56492.05,59338.41,24,749,yes,0
111542.63,66109.01,48,781,no,1
45417.78,10752.72,84,473,no,1
75662.63,61654.98,48,664,yes,1
46450.93,13474.59,36,590,yes,0
63768.11,68779.45,36,736,yes,0
100173.23,68280.94,84,824,yes,0
40651.85,21836.57,48,493,yes,1
52946.6,45761.77,36,682,yes,0
80843.93,40609.64,36,665,yes,1
71886.47,63951.79,72,722,yes,0
89102.87,33278.96,84,671,yes,1
76692.72,21282.16,24,503,no,1
85892.69,38289.34,24,681,no,0
67522.01,16710.3,24,490,yes,1
68503.04,36354.26,60,647,yes,1
43300.93,22999.51,48,464,no,1
92672.69,67241.75,60,733,yes,0
68052.92,74541.56,72,739,yes,0
45891.84,20942.76,48,305,no,0
85543.7,82282.98,36,702,yes,0
52655.58,32139.52,84,517,yes,1
34762.55,16221.08,84,617,no,1
68209.09,31046.11,24,402,yes,0
25785.34,9428.25,72,422,yes,1
54336.57,48772.07,36,679,no,0
31863.57,17397.92,84,312,yes,1
53253.15,48027.61,72,747,yes,0
44487.9,23902.69,48,594,yes,0
59088.16,41459.89,36,678,no,0
98078.95,60186.3,48,692,yes,0
77903.46,28099.89,48,401,no,0
82074.31,77733.57,72,672,yes,1
62320.24,16609.94,24,442,yes,0
39467.49,9968.49,24,410,no,0
38551.18,12337.48,24,379,no,0
95937.46,70281.22,36,608,no,1
58760.51,20767.92,36,550,yes,1
101773.36,49361.79,24,662,no,0
44462.45,20791.94,24,311,no,0
59984.93,29738.4,24,640,yes,1
39120.51,22622.63,36,627,yes,0
96737.0,71294.36,36,777,yes,0
56141.01,34328.98,36,448,yes,1
118475.97,74569.2,24,714,yes,1
104547.78,78729.14,24,811,yes,0
103080.61,70837.57,24,791,yes,0
74334.2,86795.15,48,726,yes,0
80395.4,47203.18,24,782,yes,1
109253.41,74301.04,36,636,no,0
97124.02,79853.54,60,731,no,1
92142.28,42454.93,72,597,yes,1
65363.43,35610.54,36,531,yes,1
82842.32,79207.11,60,823,no,0
68286.92,27022.78,84,535,no,1
112638.12,72317.34,72,829,yes,0
54814.87,56233.83,72,687,no,1
103084.23,54553.65,60,704,yes,1
61532.16,38850.35,48,637,no,1
39638.8,22230.16,60,331,no,1
29985.13,9526.56,24,595,yes,1
99370.27,70530.88,72,635,yes,0
117110.08,74039.67,36,591,yes,1
87394.05,54067.83,36,610,yes,0
98659.23,31824.53,84,565,yes,1
111822.63,65385.21,24,656,yes,0
118212.79,56069.66,60,742,no,0
93316.32,48541.3,24,683,no,0
62659.04,31518.89,24,556,yes,0
30317.84,14928.82,24,510,yes,0
72465.34,24302.75,48,553,yes,1
81553.0,42071.46,48,513,no,1
77008.68,73951.9,36,692,no,0
61026.84,49946.6,84,728,yes,1
92542.12,56868.17,36,689,no,0
48352.97,29150.85,60,407,no,0
37317.26,17810.61,24,608,yes,1
93864.62,71999.53,24,737,no,0
88957.55,75900.97,60,718,no,0
106729.06,60277.87,24,572,yes,1
98116.7,39342.68,48,612,no,0
95319.22,38449.99,48,642,yes,0
79162.41,60038.57,24,740,no,1
100960.04,86022.03,60,758,yes,0
94322.49,74745.41,36,618,no,0
100183.87,83153.06,48,704,yes,0
60546.08,30594.6,48,538,yes,0
35736.04,15952.24,48,581,yes,0
79058.97,51111.67,48,747,yes,0
112052.71,75766.74,48,622,no,1
40428.24,17918.88,24,589,yes,1
26006.1,12305.69,84,481,yes,1
118751.52,80456.48,24,819,yes,1
69128.52,49334.59,24,747,yes,0
45013.16,15081.07,24,340,no,1
97440.36,27622.93,24,588,no,1
70899.22,85675.73,24,701,no,1
103613.9,60641.51,24,586,no,1
74379.78,16602.74,36,540,no,0
90871.8,75301.8,60,835,yes,0
72694.19,29798.16,48,604,yes,0
86618.34,58803.79,48,655,no,0
93562.2,84402.11,36,840,yes,0
89473.27,59636.66,48,718,yes,0
58981.4,30978.76,48,605,no,1
26909.81,5578.67,24,448,yes,0
64643.64,32092.85,60,671,yes,0
106897.39,54368.99,48,518,yes,1
93402.19,87588.11,36,656,yes,0
55856.66,48257.66,36,722,yes,0
64828.64,23201.72,36,484,yes,0
88077.19,56415.25,36,748,no,1
91358.24,88839.17,24,849,yes,0
37736.72,18703.3,24,530,yes,1
66974.09,56886.98,24,649,no,0
37427.09,18225.31,60,406,yes,1
104658.56,81043.22,24,849,yes,0
105363.73,39631.37,24,687,yes,1
54937.07,12951.48,36,458,yes,0
111755.7,54183.56,24,526,yes,1
86907.22,35767.53,36,655,yes,0
79614.64,59546.02,36,612,yes,0
103925.61,67761.67,36,832,yes,0
43797.65,19211.08,24,643,yes,1
110889.45,57688.63,24,688,yes,1
91226.15,64290.0,48,802,yes,1
97369.59,87298.72,36,731,yes,1
99165.4,68553.48,24,755,yes,0
32294.36,7470.95,24,399,no,0
60260.63,57919.54,24,744,yes,1
33707.02,7278.27,48,575,yes,0
55149.66,31276.78,60,491,yes,0
113978.26,73148.95,48,765,no,0
113006.9,77149.13,36,825,yes,1
95790.13,21258.54,24,515,no,0
54693.22,21852.75,60,529,no,1
