annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
86590.96,82556.57,36,771,yes,0
79744.58,47239.85,72,490,no,0
115956.96,54267.97,24,577,no,0
89255.3,71572.56,36,665,yes,0
109585.08,61052.6,60,625,yes,0
61229.11,37938.35,24,527,yes,0
58306.16,23506.33,24,401,yes,0
55702.93,38213.68,24,691,yes,0
43060.02,13697.43,36,376,no,0
108057.43,75020.35,24,784,yes,0
54381.31,50178.83,24,712,yes,0
29581.8,14856.86,24,436,no,0
88695.96,83884.22,72,813,yes,0
30824.52,19208.85,36,483,no,0
65504.77,54582.49,24,711,no,0
73116.71,78965.38,24,677,no,0
39195.86,17524.28,24,365,no,0
90828.19,56521.69,60,631,yes,0
92063.79,35103.61,84,619,no,0
33158.46,20001.35,24,541,no,0
49694.0,11452.07,36,512,yes,0
43525.38,11115.39,24,389,no,0
80672.23,26185.55,48,640,yes,0
94130.08,56432.01,36,795,yes,0
110469.49,34226.78,24,516,no,0
96320.73,75958.25,24,815,yes,0
39852.35,30639.34,36,627,yes,0
47060.52,12146.71,72,319,no,0
34894.82,19224.38,36,470,no,0
116103.31,45789.12,24,576,no,0
55591.67,20090.9,36,503,yes,0
72040.7,32242.73,24,622,no,0
74882.13,43522.05,24,527,yes,0
50670.51,39591.2,72,633,yes,0
35514.93,19484.31,24,330,no,0
118312.96,88009.91,24,793,yes,0
118636.48,63648.35,60,673,no,0
113338.58,80358.15,36,671,yes,0
91983.55,19287.41,36,541,no,0
117114.66,42595.9,60,551,no,0
87932.47,72304.13,48,704,no,0
25673.38,9084.14,36,495,yes,0
65195.57,38979.63,36,484,no,0
34399.35,19520.48,72,631,no,0
84288.75,60445.43,36,686,yes,0
49922.51,22726.35,24,320,yes,0
49118.85,29971.6,84,527,yes,0
26206.14,13369.98,72,488,yes,0
87140.14,20805.13,24,599,no,0
98974.67,56973.94,24,500,no,0
28209.43,17794.58,24,492,yes,0
101636.29,72281.82,36,753,yes,0
81668.71,43975.53,60,581,yes,0
25358.56,10806.79,36,587,yes,0
92143.95,78517.3,48,793,no,0
38551.24,11937.47,24,520,yes,0
93882.5,41720.07,36,528,yes,0
25107.77,13014.14,24,619,no,0
28619.57,23162.74,36,640,no,0
87108.44,62065.45,36,771,yes,0
111366.08,25717.71,24,502,yes,0
62524.9,49860.69,36,745,no,0
42104.73,21083.44,36,599,yes,0
116221.16,81748.29,24,780,yes,0
67347.78,32792.96,24,636,yes,0
100030.23,86589.6,84,781,yes,0
48206.8,12582.87,36,374,no,0
90598.02,40307.89,24,567,no,0
110412.27,81301.91,60,749,no,0
42282.0,16670.65,24,358,no,0
109810.58,59181.33,36,570,yes,0
76628.52,41497.16,24,462,no,0
27279.06,13195.53,24,521,yes,0
104102.13,51126.77,36,504,no,0
76258.66,30501.48,60,477,yes,0
59687.82,28008.1,24,494,no,0
38120.4,10704.09,48,313,yes,0
42958.39,19675.88,36,443,no,0
106095.21,63720.02,72,761,yes,0
117475.73,70264.64,24,762,no,0
102092.88,43400.46,72,569,yes,0
61005.96,66508.05,24,731,yes,0
36091.63,16979.82,36,307,yes,0
101879.59,46560.92,24,519,no,0
38653.92,21889.02,36,497,yes,0
105123.67,39943.57,24,552,yes,0
72772.25,34428.16,24,438,no,0
27789.54,11902.27,36,319,yes,0
27886.93,11589.54,24,582,yes,0
87553.05,25014.71,24,531,yes,0
53212.4,22229.14,36,505,no,0
104130.99,84621.07,60,843,yes,0
114047.03,81793.06,60,614,no,0
36957.85,18994.58,24,491,yes,0
45810.83,10185.12,24,546,no,0
28417.75,15059.97,24,540,no,0
100347.63,57449.26,24,614,yes,0
109215.41,59893.89,24,572,yes,0
53278.36,29802.01,24,719,yes,0
35665.47,18009.99,36,530,yes,0
60673.26,26605.13,24,640,yes,0
65997.8,24500.42,24,414,yes,0
51069.57,35019.28,24,649,no,0
80199.02,23453.2,24,569,no,0
94400.47,68841.17,84,635,no,0
71275.24,16265.63,36,409,no,0
99881.53,54669.56,84,511,yes,0
104425.32,62710.07,48,685,no,0
52468.45,21266.06,60,485,no,0
33331.84,17608.49,24,532,yes,0
45636.08,16173.77,48,504,no,0
111089.75,34767.0,72,598,yes,0
91485.05,79884.71,24,688,yes,0
99815.14,33431.31,24,582,yes,0
49462.02,22465.31,36,384,yes,0
34810.59,16502.57,36,308,yes,0
62889.09,23228.59,24,472,no,0
53849.49,55733.28,36,711,no,0
93813.68,68448.48,24,836,yes,0
96986.41,19057.96,36,519,yes,0
45677.14,30035.74,24,621,yes,0
105610.42,50001.69,24,723,yes,0
86213.17,67097.76,24,829,yes,0
98508.95,65793.07,24,627,yes,0
52961.76,27587.71,24,402,no,0
68744.54,35332.99,24,516,no,0
118286.01,76930.89,48,701,yes,0
94475.56,50101.69,24,659,yes,0
53243.79,50188.82,24,736,yes,0
46513.78,12466.17,60,418,yes,0
45901.2,12959.39,36,607,yes,0
30070.88,7451.88,24,440,yes,0
81867.23,55990.04,36,832,yes,0
117186.07,70524.0,24,528,no,0
81724.43,74199.2,36,789,yes,0
115665.29,61785.1,24,803,yes,0
115051.34,89258.38,60,777,no,0
50705.95,20550.5,36,480,no,0
66281.24,31804.94,36,520,no,0
71844.93,47797.43,36,631,no,0
52637.31,19787.65,24,564,yes,0
111384.58,67586.34,48,745,yes,0
92449.22,57231.13,24,618,yes,0
89095.52,30217.09,36,535,yes,0
29524.03,24058.9,24,645,no,0
88351.03,85586.06,24,850,yes,0
64339.72,29793.14,36,549,yes,0
73831.67,68619.45,24,668,yes,0
25147.17,12517.53,36,481,no,0
75345.51,27583.06,60,472,no,0
64452.35,25881.53,24,601,yes,0
68043.48,52419.46,24,734,yes,0
64600.15,30839.84,36,716,no,0
61513.97,39798.65,24,600,yes,0
66583.74,14305.26,24,518,yes,0
116898.84,72690.77,24,691,yes,0
31663.33,15027.24,24,624,no,0
98655.71,21882.61,36,597,no,0
89358.75,86836.42,36,712,no,0
115095.43,48896.91,24,673,yes,0
39995.9,26379.68,24,645,yes,0
48561.73,17828.49,72,643,no,0
111338.63,24059.66,84,505,no,0
102906.56,83245.24,72,639,yes,0
81567.31,63415.65,84,824,no,0
42043.47,8905.62,84,354,no,0
87602.63,41526.67,36,698,yes,0
64538.33,18544.5,24,587,yes,0
37619.77,10518.47,24,560,no,0
83311.0,64382.8,36,762,yes,0
108844.68,36446.32,36,642,no,0
81386.07,56921.64,24,674,no,0
102264.06,81469.81,36,676,no,0
76277.34,61898.3,24,696,yes,0
46028.13,18595.82,24,514,yes,0
101148.85,76951.21,24,845,no,0
68873.55,34830.04,36,473,yes,0
50339.1,26821.78,24,507,yes,0
68354.38,29306.85,48,424,yes,0
113839.89,76460.73,24,606,yes,0
82150.73,27766.15,24,510,no,0
36208.67,21609.56,60,520,yes,0
48764.27,15367.47,36,403,yes,0
71065.03,25993.02,60,535,yes,0
61147.75,44049.31,36,618,yes,0
72631.52,34769.02,72,462,yes,0
45267.74,24572.82,24,546,yes,0
87618.66,42604.27,48,648,yes,0
102143.44,57630.85,36,586,yes,0
33108.02,17414.45,24,431,no,0
70658.82,65932.05,48,653,yes,0
72747.57,15632.61,36,425,yes,0
81432.18,58303.27,84,789,yes,0
57087.65,17688.22,24,457,no,0
67011.6,37970.7,24,473,no,0
52520.24,19017.48,24,684,yes,0
112738.47,43629.65,24,666,yes,0
38105.91,13484.91,36,307,yes,0
64278.25,50919.8,60,698,yes,0
84973.15,79909.51,36,811,yes,0
83677.58,81880.61,24,780,yes,0
85201.7,31143.58,24,538,yes,0
39638.54,15777.39,24,376,no,0
38296.99,11358.48,36,464,yes,0
114243.94,64642.79,84,516,no,0
26570.78,14307.42,24,468,no,0
103430.9,89193.39,48,660,yes,0
33707.75,10807.25,36,389,yes,0
35464.77,9480.6,24,322,no,0
43938.77,17423.53,36,383,no,0
53484.62,15258.66,24,468,no,0
91379.08,45289.06,36,648,yes,0
68176.53,32633.53,36,512,no,0
59190.12,41600.69,24,665,yes,0
49928.83,34782.87,24,642,yes,0
118548.23,34595.49,84,603,no,0
83295.78,67649.3,72,629,yes,0
41638.97,15676.98,84,531,yes,0
66578.75,29199.72,36,408,no,0
50286.11,22322.19,24,593,no,0
111951.3,64524.46,48,511,no,0
89890.84,39833.07,36,603,no,0
61529.43,38716.97,36,573,no,0
73204.29,37076.42,36,550,no,0
53045.38,27245.32,36,411,no,0
84824.53,84840.34,60,797,yes,0
97734.8,31147.92,60,610,yes,0
99836.47,70530.21,36,735,yes,0
80128.11,83569.62,36,804,yes,0
98567.32,74079.16,24,734,yes,0
115119.66,51081.37,24,596,no,0
109608.02,69026.06,60,823,yes,0
103528.63,56050.98,24,644,no,0
45554.84,17377.8,36,403,yes,0
101635.14,44623.14,72,596,yes,0
38385.46,11796.64,36,545,yes,0
76577.73,48309.93,24,660,yes,0
114188.93,83367.33,36,655,yes,0
101003.19,70905.14,36,766,no,0
41650.39,19743.79,24,471,no,0
57278.98,25713.22,48,561,no,0
46609.6,22777.6,24,512,no,0
93345.73,88731.98,24,811,no,0
52116.94,18279.57,60,502,yes,0
109595.64,52690.99,84,742,yes,0
116338.62,65627.74,36,805,yes,0
107111.83,65675.79,24,781,yes,0
79570.68,42341.51,24,560,yes,0
81037.53,48395.12,60,786,yes,0
90939.05,75369.02,24,758,yes,0
101215.77,50574.7,24,502,no,0
102091.99,23721.19,48,528,yes,0
115801.55,78978.98,24,717,yes,0
113710.55,89230.4,60,847,yes,0
41630.65,21925.72,24,415,no,0
105699.84,31288.21,24,561,yes,0
50888.31,27452.88,84,406,no,0
35020.93,7478.02,36,413,no,0
108694.0,69289.15,36,841,yes,0
64684.02,19339.52,36,555,yes,0
25470.72,10151.97,36,401,no,0
50512.93,24651.46,84,421,no,0
77919.2,23865.12,72,403,no,0
81157.2,19559.84,60,556,yes,0
50739.57,24567.86,24,634,yes,0
32338.37,12764.27,36,615,yes,0
43967.58,19946.12,24,314,yes,0
49859.8,23949.01,24,555,yes,0
36719.84,17244.73,72,546,yes,0
79104.55,39853.67,36,581,no,0
45467.97,16630.97,24,545,yes,0
102405.32,38173.88,24,533,yes,0
68383.97,65737.91,24,712,yes,0
110846.45,27534.42,24,521,yes,0
109588.17,82083.48,24,611,no,0
53864.34,48076.84,24,742,yes,0
73701.05,22754.17,24,451,yes,0
63840.49,19144.78,48,465,yes,0
78879.5,38159.81,24,435,no,0
52805.63,29650.38,24,579,no,0
110476.62,65255.22,36,609,yes,0
78517.58,31672.0,84,458,no,0
118692.61,62899.41,36,622,yes,0
92977.02,77258.02,36,711,yes,0
38529.42,22228.44,24,490,no,0
63757.57,32561.89,72,418,yes,0
93113.0,20068.54,60,593,yes,0
33096.57,8189.45,24,322,yes,0
37372.87,14274.76,48,505,yes,0
103528.22,39251.8,36,680,yes,0
103166.84,40169.17,48,513,yes,0
60369.77,20615.28,36,414,no,0
107275.57,74400.5,24,662,yes,0
113584.59,81568.35,24,778,yes,0
102325.01,78496.79,36,650,yes,0
84048.82,41853.11,36,699,yes,0
46336.4,34088.19,24,612,yes,0
65649.83,33732.73,36,736,yes,0
111542.63,66109.01,48,781,no,0
97353.99,78894.4,72,827,yes,0
50077.3,34398.47,24,705,yes,0
35946.94,29030.02,60,606,no,0
52732.99,39339.06,24,640,yes,0
80035.71,19844.2,24,598,yes,0
100096.9,74202.44,36,742,yes,0
67797.59,15258.4,36,444,no,0
93370.23,77137.62,24,826,yes,0
63746.19,41283.38,24,727,yes,0
54092.38,21666.63,36,639,yes,0
59806.99,33134.71,36,733,yes,0
35013.27,9748.63,72,551,yes,0
46292.59,15710.68,36,598,no,0
47332.64,16136.07,72,555,yes,0
41033.12,10091.91,84,371,no,0
109964.11,51063.2,36,530,yes,0
89733.59,71690.71,24,706,no,0
26185.88,21687.65,84,637,yes,0
38655.7,14283.96,24,312,no,0
56308.65,27171.9,24,457,no,0
112377.16,24029.34,36,593,yes,0
30902.45,18952.13,36,407,yes,0
83158.32,81641.19,24,723,yes,0
111533.5,37826.72,24,598,no,0
28123.91,11462.54,24,417,yes,0
35850.85,18454.22,84,494,yes,0
80985.57,53421.56,36,759,no,0
89865.47,72136.12,24,844,yes,0
66565.78,33274.29,24,686,no,0
52423.32,15472.0,84,517,no,0
38614.95,14256.75,24,319,no,0
78783.67,42240.84,36,483,no,0
29998.91,18286.56,48,428,yes,0
110109.97,64913.69,24,776,yes,0
58258.72,31215.37,48,536,yes,0
44557.52,22927.41,48,592,yes,0
37163.39,14345.71,36,599,yes,0
90648.45,74408.04,24,751,yes,0
60058.24,19566.92,24,622,yes,0
52064.76,24641.94,24,704,yes,0
54927.02,17131.94,36,458,no,0
25566.96,7130.08,84,305,no,0
32298.5,19183.58,72,340,yes,0
58370.74,60631.09,36,716,yes,0
36066.78,10143.84,36,352,yes,0
53995.27,33171.52,72,733,no,0
56419.89,37214.78,24,661,yes,0
99637.46,69171.15,84,685,no,0
119901.18,49570.6,24,576,yes,0
54772.67,17097.05,72,503,no,0
63913.14,20538.04,36,414,no,0
40908.38,13931.84,24,330,yes,0
26230.21,7370.87,24,548,yes,0
65575.56,22972.81,36,474,yes,0
102854.8,38418.34,60,655,yes,0
38935.71,11954.02,24,452,no,0
52393.07,20569.38,60,417,no,0
32509.51,13090.27,36,315,yes,0
35094.82,16078.64,48,549,yes,0
51790.23,38362.79,48,624,no,0
49862.91,15198.95,24,466,no,0
115163.04,71041.81,24,547,no,0
93366.51,74601.84,24,624,yes,0
27187.76,12020.45,24,428,yes,0
46265.53,15226.64,60,442,yes,0
62473.42,23870.88,48,660,yes,0
37312.43,8888.95,60,301,yes,0
107384.89,78980.86,24,660,no,0
63274.15,22365.69,24,410,no,0
31464.19,12656.99,48,382,yes,0
85135.47,70487.89,36,758,yes,0
54968.65,21102.67,24,579,yes,0
93914.61,56234.61,24,793,yes,0
48120.3,16200.97,36,428,yes,0
35357.75,17995.21,72,336,yes,0
105094.25,76585.32,72,753,yes,0
96692.8,76942.46,24,690,yes,0
86851.37,48008.35,36,757,yes,0
72198.68,31873.68,84,649,yes,0
38622.54,17813.47,24,354,no,0
44987.73,16792.01,24,619,yes,0
92322.49,52867.53,24,621,no,0
33712.99,13197.14,36,497,yes,0
45022.85,20129.01,36,586,yes,0
47623.76,21042.84,36,331,yes,0
80709.43,76938.74,36,815,no,0
34044.96,8398.18,24,345,no,0
70954.27,17683.59,24,405,no,0
32334.28,16901.92,36,618,yes,0
110078.88,72832.34,24,602,no,0
80105.47,60947.97,36,757,no,0
27087.21,7370.13,36,355,no,0
52853.46,26966.98,36,434,yes,0
38583.0,21617.76,24,325,no,0
43492.34,12905.31,36,314,no,0
59676.48,17024.62,48,522,yes,0
27090.98,18134.15,36,613,no,0
73470.31,44903.56,36,670,no,0
60391.28,20970.05,24,575,yes,0
48142.85,18179.97,24,515,yes,0
111363.03,57249.46,24,692,yes,0
44507.89,11913.66,84,524,no,0
50178.53,20498.76,36,464,yes,0
64566.14,34693.22,24,461,no,0
118461.32,65545.38,24,804,yes,0
111865.1,73514.44,36,732,yes,0
98073.52,74312.28,36,844,yes,0
116623.39,62672.45,48,792,yes,0
34039.4,12919.82,36,624,yes,0
60461.48,35389.23,36,627,yes,0
61657.88,46998.27,36,732,no,0
64679.9,50739.99,24,635,yes,0
68319.69,52663.28,24,711,yes,0
78438.44,19140.39,36,463,no,0
97673.46,80854.1,72,748,yes,0
36311.52,11134.52,24,474,no,0
114819.79,83474.73,36,723,yes,0
89406.94,81757.14,24,754,yes,0
96112.68,70480.37,72,629,no,0
40724.47,14089.8,24,398,yes,0
46022.09,20455.0,24,549,no,0
45343.66,20612.47,60,361,no,0
28238.07,10972.49,24,427,yes,0
98408.96,56167.49,24,841,yes,0
34790.54,14925.01,84,362,no,0
81364.95,47582.54,24,633,yes,0
50342.39,11555.86,48,486,no,0
96925.23,54853.14,36,612,yes,0
50516.16,40317.66,24,672,no,0
47698.03,17497.62,36,430,no,0
84369.72,50742.51,36,580,yes,0
65291.66,42858.43,24,650,yes,0
71423.26,27256.69,24,508,no,0
103499.33,37686.45,24,500,yes,0
91814.99,88198.0,24,680,yes,0
44540.0,12409.62,24,580,no,0
57373.35,41155.93,36,720,no,0
66452.06,22744.34,36,481,no,0
29501.31,9351.81,48,617,yes,0
54760.55,39193.62,84,669,yes,0
92649.38,87748.28,36,847,yes,0
28730.16,15515.78,24,558,no,0
115446.05,66799.22,36,783,yes,0
50740.19,23921.89,36,675,yes,0
110300.24,43583.84,36,592,yes,0
98141.45,77947.04,24,742,yes,0
105832.05,84270.45,24,784,yes,0
44929.7,17887.7,24,356,no,0
90050.31,72727.56,24,662,yes,0
116412.42,26574.51,36,593,yes,0
110153.6,60675.4,24,575,no,0
46996.89,21552.7,24,329,no,0
34636.83,17574.11,72,591,yes,0
34378.29,18911.82,72,551,yes,0
112148.12,86867.54,48,798,no,0
59755.62,23357.89,24,551,no,0
52755.07,39234.29,24,731,no,0
86672.91,88373.45,36,718,yes,0
52062.75,18031.28,36,423,no,0
56378.73,14146.69,24,444,no,0
27083.03,12329.56,36,376,no,0
77820.32,71823.06,36,716,yes,0
39879.66,23918.04,36,437,yes,0
49083.56,28350.25,36,594,yes,0
62055.71,18017.94,24,526,yes,0
72447.32,23556.1,60,617,yes,0
89341.58,82330.93,24,754,no,0
44110.03,16491.0,24,477,yes,0
58191.72,26001.24,24,461,yes,0
87949.62,51181.37,24,521,yes,0
48302.32,14837.52,24,478,no,0
33977.95,14605.54,36,557,yes,0
96786.72,71813.07,24,733,no,0
75029.71,24863.4,48,615,yes,0
56069.11,46148.56,48,633,yes,0
73254.53,31366.66,48,587,no,0
110107.77,87989.67,24,679,no,0
100341.05,86526.97,72,725,no,0
35894.11,9841.82,60,518,yes,0
41401.18,11359.73,24,407,no,0
75464.23,44991.46,84,679,yes,0
99544.12,21244.01,84,581,yes,0
83761.79,88991.14,24,767,yes,0
84279.48,47712.24,24,825,yes,0
27866.77,7842.98,72,301,yes,0
107596.65,64378.19,24,750,yes,0
114139.62,65046.36,84,500,yes,0
64389.18,34054.07,24,583,yes,0
102334.92,89270.89,84,713,yes,0
29281.78,10497.37,60,364,yes,0
31803.16,14979.71,36,370,no,0
116110.54,85016.03,48,777,yes,0
114498.16,80155.09,36,650,yes,0
85216.26,31599.16,36,582,no,0
118014.39,45892.0,24,524,yes,0
87066.12,60424.98,36,678,yes,0
59823.2,12597.7,60,514,yes,0
108823.53,52459.73,36,747,yes,0
107356.8,69218.78,36,603,no,0
60497.21,40793.62,24,663,yes,0
113121.89,67051.64,24,622,yes,0
84833.58,43072.05,72,595,yes,0
80676.3,63319.8,72,842,yes,0
72407.09,38881.0,36,613,no,0
108115.82,35794.3,84,528,no,0
109088.16,77037.12,36,600,yes,0
117902.86,74292.44,24,680,no,0
113191.19,53238.21,24,509,yes,0
75354.74,43408.44,24,602,yes,0
68810.35,35978.99,24,746,yes,0
53881.31,13902.14,24,472,yes,0
81120.73,21006.4,24,557,no,0
86991.66,65493.74,24,646,no,0
99833.54,48228.59,24,685,yes,0
105099.11,71111.17,24,744,yes,0
103489.93,59295.84,24,577,yes,0
50511.96,33846.48,48,733,yes,0
27775.35,14961.32,24,500,no,0
27826.98,7875.74,60,509,no,0
52269.97,14236.13,24,512,yes,0
79508.74,25454.28,24,430,no,0
51689.58,29923.16,84,424,no,0
63961.16,34722.96,24,588,no,0
70543.55,28249.92,24,611,yes,0
95151.61,64485.18,72,754,yes,0
47772.85,14730.02,36,636,yes,0
81520.92,84251.49,24,686,yes,0
71840.88,29929.42,60,606,yes,0
75471.52,21571.51,24,515,yes,0
83986.05,64523.31,60,827,yes,0
78157.41,43259.51,24,457,no,0
78297.97,40655.36,36,448,no,0
93949.56,49724.69,48,598,yes,0
41674.15,17248.27,24,367,no,0
39044.29,29952.38,36,648,no,0
90364.41,83401.64,24,835,no,0
89743.37,20192.54,36,530,yes,0
70864.74,39704.15,36,502,yes,0
78903.69,39073.83,24,534,no,0
85847.14,53893.18,24,837,yes,0
32295.1,11007.64,36,489,yes,0
115014.87,83616.34,24,824,yes,0
87810.13,84895.76,36,833,yes,0
36168.04,12245.45,48,434,no,0
61019.6,54010.19,24,653,yes,0
118772.5,35602.29,36,590,yes,0
106065.67,39189.83,36,669,yes,0
57616.9,23285.39,36,481,yes,0
92256.05,60328.67,24,842,yes,0
51694.6,23304.33,36,557,no,0
33598.55,26475.51,24,636,yes,0
65372.94,33764.86,24,601,no,0
68113.5,40350.19,84,580,no,0
86068.76,65555.46,60,709,no,0
44186.13,33538.45,72,647,no,0
37132.88,8325.97,24,518,no,0
105183.1,83728.71,24,704,yes,0
78026.74,60606.78,36,739,yes,0
111125.3,85834.35,60,644,yes,0
67622.86,25870.66,48,622,yes,0
58112.58,26561.7,36,444,no,0
87667.08,46495.84,24,683,no,0
31189.98,17389.51,60,426,yes,0
48463.0,15014.34,24,534,yes,0
63344.84,48652.06,36,738,yes,0
45631.75,9221.59,24,335,no,0
58684.27,26584.95,36,438,yes,0
103020.03,43209.32,48,606,yes,0
33030.57,16276.83,72,558,no,0
79447.05,37178.79,24,596,yes,0
91024.25,82318.47,24,729,no,0
118417.94,79012.92,36,796,yes,0
35019.71,18561.41,24,555,yes,0
52768.03,16401.84,24,426,no,0
52480.93,24636.51,24,421,no,0
118097.05,48058.94,72,568,yes,0
34537.18,19119.33,36,407,no,0
27883.64,14236.68,24,303,no,0
27434.08,6091.67,72,357,yes,0
88559.05,83975.58,36,808,no,0
70516.64,26229.47,72,493,no,0
90181.86,61445.35,24,776,yes,0
71092.01,40833.29,24,537,yes,0
78052.86,31012.85,72,652,yes,0
100365.27,77701.26,36,832,yes,0
77233.26,28613.98,36,640,yes,0
29413.22,7862.0,36,344,yes,0
32097.96,12852.13,36,422,yes,0
94643.54,83706.35,36,806,yes,0
110438.04,72140.43,36,815,yes,0
65528.48,24127.3,24,622,no,0
74618.05,31716.45,24,584,no,0
109708.01,66407.2,60,695,yes,0
28244.68,8963.65,36,383,no,0
92248.18,50293.46,24,584,yes,0
57055.63,47653.79,24,655,yes,0
117250.06,82590.76,24,650,no,0
115779.17,58411.61,36,646,yes,0
42478.26,23814.17,24,324,no,0
53182.48,87808.75,48,750,yes,0
64463.45,39130.59,24,456,yes,0
41078.75,22323.91,36,442,yes,0
25460.29,10818.41,24,550,yes,0
49543.96,12749.99,48,348,no,0
82072.04,75125.17,36,847,yes,0
96351.47,63259.35,36,744,no,0
29771.58,6161.56,36,462,no,0
82868.01,70225.81,36,771,yes,0
94691.32,78518.14,24,728,yes,0
107499.14,21081.44,24,520,yes,0
42317.8,12539.04,36,314,yes,0
59897.29,14821.1,24,595,no,0
62983.33,30041.9,72,739,yes,0
39353.51,19856.56,36,333,no,0
80285.52,77566.98,72,693,yes,0
93195.02,42627.97,24,626,yes,0
104329.36,68906.53,24,797,yes,0
44213.32,25299.22,84,462,no,0
119627.21,71683.77,36,636,yes,0
37495.82,14360.22,24,616,yes,0
75720.66,36198.71,60,697,yes,0
53245.58,24385.09,24,556,no,0
91875.33,26280.47,24,573,no,0
77794.26,47520.18,36,496,no,0
68608.93,26907.2,48,529,yes,0
68907.33,23290.79,72,456,no,0
110826.86,65188.74,48,563,no,0
43190.18,20015.39,72,636,yes,0
82316.46,48782.23,36,764,yes,0
93156.93,75977.28,36,763,yes,0
118073.78,23611.9,36,596,yes,0
84865.62,78570.77,36,776,no,0
107788.37,40452.57,24,515,yes,0
53063.13,43916.54,24,620,yes,0
79098.55,21620.62,36,486,yes,0
29279.68,13477.07,24,331,no,0
109238.92,63087.72,36,797,yes,0
42964.08,10452.11,36,438,no,0
41660.06,16249.41,36,521,yes,0
105900.02,62028.56,24,534,yes,0
42212.81,23418.72,60,635,no,0
43024.0,12164.51,24,583,yes,0
96662.88,56898.68,60,568,no,0
33759.34,13137.61,60,488,no,0
116598.77,55193.4,24,554,yes,0
57887.48,20975.59,24,603,yes,0
88976.37,73715.5,24,650,yes,0
53943.96,29214.36,24,445,no,0
107199.3,55565.54,24,678,yes,0
62652.81,35900.26,24,526,yes,0
45633.78,15990.22,48,408,yes,0
96785.71,25871.48,36,563,no,0
96968.29,32496.05,36,581,no,0
118106.06,25330.31,24,543,yes,0
29003.99,9345.37,24,381,no,0
94953.15,49191.09,24,525,no,0
108841.2,67376.13,84,667,yes,0
101246.51,32374.94,60,537,yes,0
56194.72,51041.25,72,704,yes,0
87175.35,29251.81,72,547,no,0
43880.22,26582.07,36,491,yes,0
110708.97,80544.74,36,714,yes,0
78665.04,42760.13,24,679,no,0
34530.67,10156.96,36,444,yes,0
83202.91,60541.44,72,750,yes,0
79080.5,79995.51,24,654,yes,0
43989.31,31809.24,36,633,yes,0
46621.01,12027.65,36,389,no,0
111055.08,66134.69,36,765,no,0
113400.73,80313.39,24,680,no,0
93618.09,78950.42,24,801,yes,0
91424.74,76135.14,24,680,yes,0
39627.11,11334.61,60,334,no,0
59664.41,55064.05,24,651,yes,0
96000.26,59923.44,48,795,yes,0
67115.83,13988.88,48,573,yes,0
117367.11,89345.08,36,782,yes,0
79548.37,31118.71,24,529,yes,0
34822.13,15794.72,36,566,no,0
53927.69,21795.02,36,456,yes,0
110985.59,53098.69,36,676,no,0
27024.72,9953.74,84,495,yes,0
71298.07,15770.32,36,490,yes,0
104829.43,65623.74,72,681,yes,0
33254.54,12277.96,24,516,no,0
31160.19,16031.63,24,413,yes,0
83728.51,45542.17,24,649,yes,0
52730.84,34736.12,72,672,yes,0
50031.7,17557.79,36,552,yes,0
119843.48,74158.05,24,732,yes,0
32450.22,17675.8,48,490,yes,0
68067.74,41806.17,24,485,no,0
104119.03,89159.42,24,806,yes,0
66503.1,32212.77,48,420,yes,0
88994.94,69472.22,24,787,yes,0
69436.8,37743.68,24,726,no,0
67901.97,32268.19,36,712,yes,0
111803.99,42130.26,24,662,no,0
33133.49,19687.99,36,446,yes,0
52115.13,20172.88,24,616,yes,0
65524.39,60867.94,36,683,no,0
37988.67,16765.13,24,339,yes,0
84372.46,77649.27,24,680,no,0
74876.97,79577.25,36,667,yes,0
54810.57,25687.07,24,529,no,0
87323.45,70410.91,36,711,yes,0
65759.42,32259.2,36,438,no,0
75272.93,67228.94,24,671,no,0
47408.52,22952.36,36,364,yes,0
89003.85,58220.56,48,822,yes,0
69725.18,23501.0,24,574,no,0
44781.4,18891.83,24,471,no,0
70838.46,15130.82,24,539,yes,0
58539.96,54719.44,36,663,yes,0
58855.67,18234.53,24,528,no,0
66921.22,23436.82,24,447,yes,0
92824.63,51894.73,48,545,no,0
97200.43,34584.11,24,507,no,0
33883.17,19645.17,48,500,no,0
50824.11,20641.12,24,531,yes,0
94307.18,19751.73,72,584,yes,0
82259.84,22698.09,24,560,yes,0
